Price,Close,High,Low,Open,Volume
Ticker,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS
Date,,,,,
2002-07-01,16.40448760986328,16.53697656755256,15.727315742482032,15.727315742482032,87810
2002-07-02,16.57599449157715,16.76957773120489,15.729529706737328,15.729529706737328,588615
2002-07-03,16.73277473449707,16.782090111705717,16.14393000928221,16.3897726469615,162075
2002-07-04,16.905012130737305,17.174409691716672,16.684195700614836,16.684195700614836,266625
2002-07-05,17.707319259643555,18.401421461189095,17.174414812933044,17.223730206889584,408600
2002-07-08,18.035600662231445,18.30352558370158,17.66757224792914,17.66757224792914,165600
2002-07-09,17.891326904296875,18.136433882929058,17.665358115762025,17.959780470241423,74835
2002-07-10,18.00615119934082,18.106991712099447,17.479134992785433,17.667565854586364,93675
2002-07-11,17.976764678955078,18.133689421725645,16.7385598882791,18.133689421725645,61380
2002-07-12,17.78995132446289,18.183009336036857,17.685335773981596,18.183009336036857,63405
2002-07-15,17.361024856567383,18.03355599252104,17.226518344320674,18.03355599252104,42795
2002-07-16,17.31917381286621,17.68009875999429,17.18690930272117,17.68009875999429,107070
2002-07-17,16.77068519592285,17.174203132566866,16.45459531413881,17.136840862142527,114600
2002-07-18,16.8229923248291,17.43574265900027,16.041360657802347,17.43574265900027,88500
2002-07-19,16.459829330444336,16.938073327396893,15.49287835945834,16.539037815431822,104325
2002-07-22,16.609281539916992,16.837943434904734,16.190818000431374,16.439654729297132,86790
2002-07-23,16.636184692382812,16.93284527345476,16.439655715997226,16.68849245979804,52935
2002-07-24,16.718379974365234,17.13684491350012,15.542944767421021,15.542944767421021,34530
2002-07-25,17.229503631591797,17.635265050567096,16.340268849701644,16.340268849701644,188115
2002-07-26,17.002338409423828,17.510473388340902,16.688490418050318,17.186910691270317,420480
2002-07-29,16.61675453186035,17.635266533330174,16.489720777298036,17.087527268000578,235215
2002-07-30,16.08097267150879,16.93807606166077,15.941235392587945,16.708668731475917,70515
2002-07-31,16.37763214111328,17.03745966336146,15.0445253070886,15.0445253070886,247245
2002-08-01,16.21323585510254,16.72585335860433,15.993541824870544,16.72585335860433,36225
2002-08-02,16.202777862548828,16.4344271893666,15.443564008643925,15.443564008643925,18165
2002-08-05,16.452363967895508,16.529331947967176,15.916579770483544,15.916579770483544,95790
2002-08-06,16.44190216064453,16.66383680932635,16.42695667294551,16.42695667294551,72615
2002-08-07,16.628713607788086,16.78339496037728,15.99130277783578,15.99130277783578,64575
2002-08-08,16.74603271484375,16.837946165789383,16.49719594562007,16.633944426748016,130245
2002-08-09,16.748273849487305,16.837945330684438,16.265545820135696,16.265545820135696,62790
2002-08-12,16.62123680114746,16.935084785457303,16.489719129782706,16.489719129782706,31755
2002-08-13,16.713895797729492,16.888006510139565,16.5016745380889,16.5016745380889,64410
2002-08-14,16.669069290161133,18.88095181074429,16.041372995487553,16.041372995487553,71940
2002-08-15,16.669069290161133,16.669069290161133,16.669069290161133,16.669069290161133,0
2002-08-16,16.594341278076172,16.873067610875328,16.509153717365223,16.594341278076172,44520
2002-08-19,16.215482711791992,16.837948130831755,15.968887879091012,16.417241083798192,203220
2002-08-20,16.964982986450195,17.136853260474535,16.29020968939585,16.3851119773366,137910
2002-08-21,16.701194763183594,17.186911543487078,16.589106494695045,17.162251354768582,95760
2002-08-22,16.845413208007812,16.93807348211158,16.200531222820608,16.691478740770545,73305
2002-08-23,16.788623809814453,16.902955475075977,16.68849220664701,16.71389924337179,118755
2002-08-26,16.833463668823242,17.037463999958558,16.641418586605436,16.641418586605436,83790
2002-08-27,16.85064697265625,17.13684743289402,16.837944879053868,17.03746124696632,57975
2002-08-28,16.863346099853516,17.254161995836043,16.837940493985275,17.254161995836043,96015
2002-08-29,16.940317153930664,17.087527167085543,16.698953164215673,16.837943589377485,147930
2002-08-30,16.95003318786621,17.032230499514377,16.88801071186126,16.93807651558003,30945
2002-09-02,16.95750617980957,17.18691351952332,16.790866738364002,16.98739572304584,48225
2002-09-03,17.12190055847168,17.186911840836572,16.688491534279162,17.18168106438514,133830
2002-09-04,17.01279640197754,17.136841309448627,16.94031239822777,17.037455159034224,12720
2002-09-05,17.453683853149414,18.63136116906174,17.33636479962906,17.535881162633604,324420
2002-09-06,17.515703201293945,17.73016500966536,17.336361705410603,17.455922702666165,104160
2002-09-09,17.117420196533203,18.631363997909748,16.987397604701492,18.631363997909748,44100
