Price,Close,High,Low,Open,Volume
Ticker,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS
Date,,,,,
2000-01-03,44.540931701660156,44.540931701660156,44.53766181554355,44.53766181554355,85279
2000-01-04,48.10441970825195,48.10441970825195,48.10441970825195,48.10441970825195,234239
2000-01-05,48.88840866088867,51.9532324183065,44.390500359745545,48.10442126576881,7055839
2000-01-06,47.94255447387695,52.04233824588379,45.61675481676267,51.41613032575502,3884799
2000-01-07,44.10764694213867,44.979106324580485,44.10764694213867,44.979106324580485,539199
2000-01-10,44.167327880859375,47.63600137620938,42.70644738585251,44.10765163464109,2153706
2000-01-11,40.6373405456543,45.60041157576256,40.63407066000173,44.70115643052191,2462826
2000-01-12,41.90365219116211,42.64103958147581,40.629980340810135,42.34673993296685,1068639
2000-01-13,40.55232238769531,42.83725074613472,40.22123563653475,42.08514374097655,1017599
2000-01-14,40.8400764465332,42.34673837377703,39.32197158468114,42.34673837377703,1088639
2000-01-17,44.10764694213867,44.10764694213867,41.69273845611609,42.18324122234763,1492479
2000-01-18,43.77165222167969,46.59776803819125,42.51024481786174,44.799257821246265,1730293
2000-01-19,45.526832580566406,46.56506274384072,44.5540034497325,44.5540034497325,1791253
2000-01-20,45.721397399902344,46.35169354835013,45.37150637982919,45.911057393252065,1147253
2000-01-21,48.881874084472656,49.37973494019617,44.96275832178227,46.189015276200834,7743732
2000-01-24,52.792808532714844,52.792808532714844,51.51913677488167,51.51913677488167,1096639
2000-01-25,57.01686096191406,57.01686096191406,57.0160426589701,57.01686096191406,1860959
2000-01-26,57.01686096191406,57.01686096191406,57.01686096191406,57.01686096191406,0
2000-01-27,61.57853698730469,61.57853698730469,61.57853698730469,61.57853698730469,86293
2000-01-28,66.50482940673828,66.50482940673828,66.50482940673828,66.50482940673828,160373
2000-01-31,62.212093353271484,69.32438260653642,61.18449124631048,66.50481034344266,3913973
2000-02-01,67.18907928466797,67.18907928466797,64.74637154180176,65.31862482563082,2653333
2000-02-02,72.56417846679688,72.56417846679688,72.56417846679688,72.56417846679688,119199
2000-02-03,78.3692626953125,78.3692626953125,77.66294087509378,78.3692626953125,458506
2000-02-04,84.6395263671875,84.6395263671875,81.83222153956682,84.5136341114695,3072479
2000-02-07,85.98760986328125,89.82742733960757,82.96038733121446,87.29316257460536,2280959
2000-02-08,79.59307861328125,88.29051579216821,79.1181102371041,86.47565266537893,1999146
2000-02-09,85.1758041381836,85.96060983446671,82.56796596186918,83.36911775738315,2041706
2000-02-10,91.99054718017578,91.99054718017578,83.46724183697816,85.0205008658695,4082666
