Price,Close,High,Low,Open,Volume
Ticker,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS
Date,,,,,
2002-08-12,282.51580810546875,283.2469928137906,279.2254211322031,279.6824185481314,13300
2002-08-13,284.16107177734375,286.08046707110066,276.5292070931895,276.5292070931895,14200
2002-08-14,284.4352722167969,285.16645710348575,277.031906694181,277.031906694181,40000
2002-08-15,284.4352722167969,284.4352722167969,284.4352722167969,284.4352722167969,0
2002-08-16,284.2981262207031,285.1664326053526,281.5561412918055,283.3384426527542,30600
2002-08-19,284.48089599609375,286.90297676093246,283.8868049244026,284.2523972844503,29300
2002-08-20,284.7094421386719,285.94334096568866,283.7954471398318,285.3949383878019,74300
2002-08-21,289.0966491699219,296.3629216283864,282.4244958617468,282.4244958617468,48800
2002-08-22,287.49713134765625,291.3816103037697,284.252460082657,288.8681239204022,32600
2002-08-23,287.54290771484375,288.7310903681557,284.25251927646764,284.25251927646764,46100
2002-08-26,288.82244873046875,289.64503873371274,286.0804634577112,286.9030534609551,31600
2002-08-27,288.5482177734375,289.73640005498385,285.16642529070964,288.36540762570155,41800
2002-08-28,287.8170471191406,294.21501272372643,280.59649151540566,280.59649151540566,33100
2002-08-29,291.38165283203125,294.30644857127373,284.7551877632681,288.3197912870072,41100
2002-08-30,287.679931640625,292.4784054805401,284.7551364286539,292.4784054805401,84100
2002-09-02,286.3546142578125,291.10739928078647,284.7094344614285,290.65040179368947,23300
2002-09-03,284.2981262207031,288.3654150223999,283.5212528051793,288.3654150223999,15500
2002-09-04,287.4514465332031,289.188031569606,282.42447370034904,285.1664588819058,16300
2002-09-05,293.7580871582031,296.18016915196597,284.9380379922016,285.1665368197815,49800
2002-09-06,290.83319091796875,296.91125147832224,288.9137960323542,291.610064275534,46800
2002-09-09,287.2685546875,289.7363518064212,286.126061186686,286.9943674044677,13800
2002-09-10,287.2685546875,287.2685546875,287.2685546875,287.2685546875,0
2002-09-11,286.9488220214844,290.65049165425194,285.21220871927574,286.08051537038006,20400
2002-09-12,293.6210021972656,295.22049403802896,285.25795043700225,286.08054066223855,61900
2002-09-13,289.370849609375,294.3064174918349,287.0858618959291,293.39242240645655,58400
2002-09-16,289.6450500488281,290.833260449191,284.7551705428017,286.0804746335748,24600
2002-09-17,287.77130126953125,291.56437454474434,286.0804051175705,286.0804051175705,6600
2002-09-18,286.5375061035156,289.5079906165505,284.3439231186279,287.90849895568556,18400
2002-09-19,282.9728698730469,289.5993339109502,281.5104722309266,284.8008599524685,28900
2002-09-20,284.25244140625,286.94873777932673,277.0318865761209,283.2927578255486,24800
2002-09-23,283.064208984375,287.90837040869116,281.51040662183135,283.1555861527176,31500
2002-09-24,285.1664123535156,287.9083970876841,279.7281314735838,279.7281314735838,31400
2002-09-25,284.98358154296875,285.6233890916978,282.4244071338708,282.4244071338708,10500
2002-09-26,284.16107177734375,285.85196829548477,282.47017525920273,282.47017525920273,5000
2002-09-27,283.2470397949219,286.99442480568064,282.5158549653211,282.5158549653211,49300
2002-09-30,282.8358459472656,286.9488246402869,278.81424446641836,286.9488246402869,101100
2002-10-01,282.51580810546875,285.85188366316373,281.5104082118447,285.85188366316373,86300
2002-10-02,282.51580810546875,282.51580810546875,282.51580810546875,282.51580810546875,0
2002-10-03,284.206787109375,287.7256459251782,279.7281888112312,279.7281888112312,21500
2002-10-04,283.2013854980469,286.5374620130767,282.8814816365143,286.0804644660064,53800
2002-10-07,282.9271240234375,287.9540962201531,280.596448071216,280.596448071216,84800
2002-10-08,283.2470397949219,286.9030197287522,279.68246493801996,279.68246493801996,12100
2002-10-09,282.7900390625,285.07502649495865,281.053454192414,285.07502649495865,57400
2002-10-10,283.2013854980469,284.7094718247955,280.59649390116283,280.59649390116283,6500
2002-10-11,281.6475830078125,285.0293760172254,281.0534917745147,284.2524746077206,29200
2002-10-14,281.0077819824219,286.9944382472935,280.64216165758404,283.79545565536506,21800
2002-10-15,281.0077819824219,281.0077819824219,281.0077819824219,281.0077819824219,0
2002-10-16,281.8760681152344,292.4784162841167,278.7684905207987,287.8170359460055,71800
2002-10-17,278.7227783203125,283.3384417792283,277.90016052984885,280.41364670692263,36700
2002-10-18,280.7335510253906,283.9782499227667,278.8141559990843,281.4647637412237,30700
2002-10-21,280.3223571777344,283.2928417703879,279.6825493390711,280.5965445983491,24700
2002-10-22,278.3572082519531,283.24708782114186,277.85452208298335,283.24708782114186,31400
2002-10-23,274.9753723144531,279.49963035132606,273.28447616428593,278.7227569976292,18200
2002-10-24,271.8677978515625,280.550749519395,271.0451801160705,280.550749519395,49800
2002-10-25,281.236328125,285.62349383310885,268.94308179325526,271.9135661291196,222800
2002-10-28,285.3950500488281,287.4515396008213,284.25255585327636,285.1665512097178,160300
2002-10-29,274.5184326171875,285.16646990525885,274.19852875505654,285.16646990525885,227600
2002-10-30,274.1071472167969,279.68252335907465,271.3651616936687,271.4565667896901,62900
2002-10-31,276.4834899902344,280.5964675272792,274.2441910628999,274.2441910628999,105400
2002-11-01,279.31689453125,291.74723286427115,274.19851664201593,283.24706211261935,196100
2002-11-04,285.3950500488281,286.7660430834902,281.5105697839522,281.9675674621729,29200
2002-11-05,283.1099853515625,287.81705458996225,281.5104939088983,285.6234719043205,69800
2002-11-06,283.1099853515625,283.1099853515625,283.1099853515625,283.1099853515625,0
2002-11-07,284.16107177734375,286.08046707110066,277.4889186865264,279.6825013538556,58000
2002-11-08,283.1099853515625,284.0696690599941,279.72819228704844,279.72819228704844,40600
2002-11-11,283.15557861328125,284.2523835332737,276.94042511441137,278.3571059009028,31900
2002-11-12,286.4004211425781,287.9085077474327,278.8599602253835,278.8599602253835,50200
2002-11-13,285.2579345703125,289.64510078949814,284.25253417631336,288.63970039549906,65800
2002-11-14,287.4514465332031,288.3197529978624,284.29815241724657,284.4809625865166,27800
2002-11-15,285.4406433105469,288.3654386313271,284.3438659849408,286.0804510035036,40400
2002-11-18,287.54290771484375,294.30646690360953,286.17191485659714,287.7256900268573,86300
2002-11-19,287.54290771484375,287.54290771484375,287.54290771484375,287.54290771484375,0
2002-11-20,281.9217834472656,286.94875620653147,278.9512995440631,285.16645470744385,131000
2002-11-21,276.16357421875,281.4647617730466,275.11248558331,280.5964553956019,85900
2002-11-22,276.89483642578125,281.41909559390785,275.1125347610261,281.41909559390785,91600
2002-11-25,273.6044921875,277.8545646537843,271.9135953437527,276.94056937531786,58300
2002-11-26,271.182373046875,275.0668524470478,269.7199752235204,274.19854589454764,139200
2002-11-27,272.1420593261719,275.9351336676674,269.7656663277794,271.54796804980344,73800
2002-11-28,266.8865661621094,272.37053669968697,264.14458089332055,269.0801487985571,219200
2002-11-29,266.8865661621094,266.8865661621094,266.8865661621094,266.8865661621094,0
2002-12-02,266.2010192871094,267.80051039012204,259.7116498048757,261.4025459780714,177100
