Price,Close,High,Low,Open,Volume
Ticker,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS
Date,,,,,
2003-07-09,141.2733154296875,146.51839099096907,133.27671019399466,141.78921740344023,35164284
2003-07-10,143.59495544433594,145.05669787570326,141.44533036283391,143.59495544433594,10464179
2003-07-11,149.0549774169922,150.3447521978017,142.95003820638686,144.23981298719636,11740117
2003-07-14,153.01031494140625,154.12812263899283,149.82887235617574,149.82887235617574,5982324
2003-07-15,151.50559997558594,171.97003700299712,148.7540820075925,171.97003700299712,6173689
2003-07-16,152.27943420410156,153.99913413584628,150.77469676382495,151.72052385412297,3759085
2003-07-17,148.06617736816406,153.05331032877373,146.73340715416836,152.62338529976034,3814181
2003-07-18,143.93887329101562,147.80819798292754,137.57598904575687,141.87523870343676,5375212
2003-07-21,141.78924560546875,145.6585702194232,140.19853113633744,145.31463550184577,3315845
2003-07-22,143.80990600585938,145.4436156839767,139.3816839539361,141.01539363205342,4627992
2003-07-23,150.2157745361328,153.05328182320088,146.00251528461266,146.60440758907723,13262249
2003-07-24,149.6999053955078,152.19346539971102,148.6250927867528,151.24762505589817,4305936
2003-07-25,149.3129425048828,150.4737452160861,147.98018554347013,149.95782998438034,2832967
2003-07-28,153.78414916992188,161.65176995974957,150.559712269129,161.65176995974957,5415867
2003-07-29,155.03097534179688,157.2665777251312,153.99915784792938,154.73002255929453,5229181
2003-07-30,155.71884155273438,158.85728883092065,154.85899154553047,155.847813805707,4632246
2003-07-31,155.50387573242188,157.91144520499844,154.47204524958093,156.23474035078632,3562717
2003-08-01,160.92095947265625,162.51168758869707,153.69822305015663,156.4927361965231,8027285
2003-08-04,169.9064178466797,170.68027783813855,159.07229924461274,161.5228777513555,9982429
2003-08-05,166.4669647216797,174.93647932273416,165.82207722371905,171.11014945888834,9651327
2003-08-06,164.7472381591797,169.82034707691466,163.24250090659942,164.66124792521092,7451054
2003-08-07,168.01470947265625,168.53062479667312,165.30618682224699,166.38099948038902,3223676
2003-08-08,169.51942443847656,171.02416195788575,168.53060217382992,169.3904521849209,2530289
2003-08-11,173.86170959472656,175.23747517691118,168.5306409242389,170.33633161082207,5651311
2003-08-12,180.95545959472656,182.28822993766482,174.9795037373339,175.23746140375292,8215213
2003-08-13,187.2753448486328,188.7370873199955,182.28821189903894,183.14806195516647,7839204
2003-08-14,186.20053100585938,192.95034602816565,184.86776080391658,191.74656120592277,6298655
2003-08-15,186.20053100585938,186.20053100585938,186.20053100585938,186.20053100585938,0
2003-08-18,186.50144958496094,190.0268396408859,185.21167465527165,187.5332800249276,3382031
2003-08-19,185.4266357421875,189.08099801535585,184.86773852498698,189.03801601423962,3080091
2003-08-20,193.46624755859375,194.71302741880632,186.84540526619801,186.93138239295118,6049174
2003-08-21,196.00282287597656,196.81967782693894,192.00452525689852,195.18596792501418,4012069
2003-08-22,197.16358947753906,200.17306420055343,194.24009187444966,196.0887770764625,4436016
2003-08-25,190.06985473632812,199.01228994045994,185.81359964513337,197.76551000146134,4827198
2003-08-26,199.87216186523438,202.06478234021446,186.58747986309166,186.58747986309166,3968069
2003-08-27,201.46290588378906,204.30041418755823,200.34509799196815,202.40873323819685,2267859
2003-08-28,196.0887908935547,202.70963312666,194.32609580752984,202.70963312666,3554363
