Price,Close,High,Low,Open,Volume
Ticker,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS
Date,,,,,
2002-07-01,83.00743103027344,83.48909890859224,80.31811870966013,81.24131547643783,114874
2002-07-02,81.73100280761719,84.25173313379953,81.24933496692847,84.25173313379953,70272
2002-07-03,84.82169342041016,85.60842137461373,81.88352194579575,83.48908119963488,158600
2002-07-04,87.94452667236328,88.70716747874161,81.72298325190856,81.72298325190856,389836
2002-07-05,86.17840576171875,89.10855183559183,85.67265060174782,89.10855183559183,162464
2002-07-08,86.18643188476562,86.84471715861929,85.59237291064902,86.68416120883413,100766
2002-07-09,87.40666961669922,87.66355523602913,85.43182344481242,87.50299927405837,110472
2002-07-10,85.55224609375,87.98467299885203,83.48910576533405,83.48910576533405,182680
2002-07-11,85.33550262451172,85.69675357635583,84.45244474222608,85.09466865661564,68804
2002-07-12,85.29534149169922,85.86531310787359,84.95817794397824,85.25520250746783,39310
2002-07-15,84.34806823730469,85.06254420711295,83.65767958091162,84.78157128187269,34122
2002-07-16,82.20463562011719,84.4604444618908,81.0807441174984,84.4604444618908,80172
2002-07-17,81.07273864746094,81.7229883631301,80.11742867033776,81.40187642457164,81806
2002-07-18,80.02912139892578,81.8755149660813,78.5680611614817,78.5680611614817,76988
2002-07-19,80.70345306396484,81.24131651491864,78.51186516955576,78.51989100771873,157674
2002-07-22,79.69195556640625,80.75965177190399,77.86964435263108,80.75965177190399,80436
2002-07-23,78.35932922363281,79.78828109455414,76.10352009220367,76.10352009220367,80816
2002-07-24,75.55764770507812,78.3513208709299,75.3489219842016,77.3317893837395,208460
2002-07-25,76.0633773803711,77.869631724496,73.30984396017195,76.42462824919608,401650
2002-07-26,72.23412322998047,79.47519778599343,70.67673340515259,79.37886323296371,243754
2002-07-29,69.50468444824219,74.65853251123154,66.9518452842657,73.88786574844687,259782
2002-07-30,69.1514663696289,70.93363392634978,67.43351532872326,69.84185516189196,143848
2002-07-31,67.59405517578125,69.52072658221682,65.82793971988198,65.82793971988198,225840
2002-08-01,68.34867858886719,69.84184715432373,66.83142270801667,69.84184715432373,211186
2002-08-02,66.96788787841797,67.81883245545647,64.70404799827445,64.70404799827445,96810
2002-08-05,68.82230377197266,69.18355464259399,66.83141106494851,68.07571961931092,72298
2002-08-06,70.3395767211914,73.05297183807838,68.09179297232745,73.05297183807838,98388
2002-08-07,72.45086669921875,74.97159687448242,69.68127678107686,70.62855583109436,336812
2002-08-08,70.96572875976562,73.69517986591046,70.64461686492506,72.89240012880904,94164
2002-08-09,72.08963775634766,72.87636110825383,70.34760432726836,70.80518986759313,101558
2002-08-12,72.79605865478516,73.81558980386431,72.2662260386165,72.2662260386165,101390
2002-08-13,71.82471466064453,72.97268887419915,71.48754614133591,72.97268887419915,51326
2002-08-14,69.80973815917969,72.08963503558442,66.79128769443902,66.79128769443902,210438
2002-08-15,69.80973815917969,69.80973815917969,69.80973815917969,69.80973815917969,0
2002-08-16,68.6617431640625,70.80516583073074,66.22932178044542,66.22932178044542,286236
2002-08-19,68.98287200927734,69.26384495872726,68.24431356219597,69.03906757912321,136762
2002-08-20,70.2673110961914,71.10220400274056,68.23627929249982,69.3762275265185,107902
2002-08-21,69.83381652832031,71.44740196101131,69.68931224498043,71.44740196101131,67328
2002-08-22,68.74203491210938,70.44392910812475,68.60556136294122,69.05512100139049,246328
2002-08-23,67.40940856933594,68.86243778409155,67.19265708266204,68.5573824953326,341918
2002-08-26,67.07225036621094,68.23628104282382,66.55044351117758,67.35322328815198,273836
2002-08-27,66.98394775390625,67.43350247717582,66.83141763362961,67.43350247717582,316540
2002-08-28,67.09632873535156,70.64461611566213,66.30960558129196,70.64461611566213,140876
2002-08-29,67.1284408569336,67.42547033192018,64.66390614793791,64.66390614793791,154212
2002-08-30,67.18463897705078,67.43349873867487,65.6673832955191,67.11238683991928,109896
2002-09-02,66.75916290283203,68.05966709439969,65.59513225046337,67.43349986135712,256338
2002-09-03,66.80733489990234,67.2729461967258,66.24538904861706,67.2729461967258,219580
2002-09-04,67.15253448486328,67.4335074324987,66.38989362699574,66.6307275821118,132516
2002-09-05,67.38533782958984,68.23628245082976,67.16055556757567,67.43350265729059,165740
2002-09-06,67.29703521728516,67.43350877452282,66.80734145871529,67.43350877452282,87022
2002-09-09,67.4174575805664,67.48970973422027,66.94382036145946,67.43351415913169,104510
2002-09-10,67.4174575805664,67.4174575805664,67.4174575805664,67.4174575805664,0
2002-09-11,67.39337158203125,67.9151785091107,67.27295459885906,67.43351057642197,67520
2002-09-12,67.44956970214844,67.59406910745783,66.99198416885221,67.43351312382967,70258
2002-09-13,67.49772644042969,68.23628485647919,67.12041894420861,67.12041894420861,160798
2002-09-16,67.42548370361328,68.03559444908561,66.99198061092855,67.43350954245653,26272
2002-09-17,66.39791870117188,67.75461859261826,65.3864180612412,67.75461859261826,108362
2002-09-18,64.43915557861328,66.79130014461538,63.53201510227834,65.82796408483726,126200
2002-09-19,61.6374397277832,64.54350394506676,60.29679631513745,64.38294796510391,376582
2002-09-20,60.545654296875,61.412655512388184,60.208485796459,60.208485796459,331130
2002-09-23,59.67864227294922,61.2520884568845,58.80361047793958,60.208474892088304,212802
2002-09-24,61.147727966308594,61.6293957645469,59.55019447557358,59.72680698154994,221682
2002-09-25,61.733768463134766,62.19937978108033,60.850710656770026,61.46082136307398,90520
2002-09-26,61.38053512573242,62.7773737914903,61.01125841628213,61.01125841628213,61582
2002-09-27,64.05379486083984,64.54348852280545,61.01125780762705,61.01125780762705,247886
2002-09-30,62.56063461303711,65.02516980665256,62.30374407335122,63.42763589716991,172392
2002-10-01,60.89083480834961,62.61681100924548,59.108663053515485,61.82205721729386,275562
2002-10-02,60.89083480834961,60.89083480834962,60.89083480834962,60.89083480834962,0
2002-10-03,59.07657241821289,61.81404980689204,58.7955994645452,61.81404980689204,146834
2002-10-04,58.7795295715332,60.17636328489406,57.92858016475725,58.932054771961184,152790
2002-10-07,59.04446029663086,59.80710118421481,58.29787598663617,58.60293136171384,198760
2002-10-08,61.773902893066406,62.28768390238097,58.924034728409026,58.924034728409026,207708
2002-10-09,62.97005844116211,63.58016921615268,61.99869180493637,62.53655532750371,159802
2002-10-10,65.14557647705078,65.66738331266487,63.09848812194937,63.09848812194937,363882
2002-10-11,64.21436309814453,65.15361161652241,61.027326067197464,61.027326067197464,279456
2002-10-14,64.05379486083984,65.18571228920153,63.612266021442544,64.38293258120643,93216
2002-10-15,64.05379486083984,64.05379486083984,64.05379486083984,64.05379486083984,0
2002-10-16,63.861141204833984,64.54350412154183,63.41961225872891,64.14211417053721,103742
2002-10-17,63.45973587036133,64.97699147726809,62.81751210443737,63.41959688499109,152578
2002-10-18,64.57561492919922,67.27295334194785,63.25905397786982,63.25905397786982,111388
2002-10-21,64.9288101196289,65.81989837503131,64.7040328217916,65.02514464720993,159856
2002-10-22,62.08698654174805,65.82793813952159,61.21998050984362,65.82793813952159,309236
2002-10-23,64.48729705810547,65.0412170517063,61.356455998122414,61.356455998122414,761030
2002-10-24,65.65936279296875,66.4541118670972,63.4196051572504,64.36688435559275,574866
2002-10-25,65.96442413330078,67.09634181128862,64.49533792364223,65.81189399523225,195340
2002-10-28,65.3623275756836,66.63071858812837,65.03318494158586,66.14905074291299,167172
2002-10-29,67.52984619140625,68.52529032788414,65.1857279026363,65.50683986274781,545938
2002-10-30,67.71446990966797,69.92211415687113,64.38293404570683,67.73855232149992,544736
2002-10-31,68.03560638427734,68.23630138836076,66.30962934915998,67.4335213720271,198194
2002-11-01,70.9737548828125,71.607952837586,67.99544400609344,68.23627792819293,897702
2002-11-04,71.97724151611328,72.41074460782357,70.4439339172563,70.80518486042173,111062
2002-11-05,70.01042938232422,71.92907520082954,69.6010136150884,71.92907520082954,244632
2002-11-06,70.01042938232422,70.01042938232422,70.01042938232422,70.01042938232422,0
